start_time,away_team,away_team_score,home_team,home_team_score
2004-12-12 01:30:00+00:00,CLEVELAND CAVALIERS,97,SAN ANTONIO SPURS,116
2004-12-12 03:00:00+00:00,BOSTON CELTICS,98,SEATTLE SUPERSONICS,84
2004-12-12 03:30:00+00:00,LOS ANGELES LAKERS,89,LOS ANGELES CLIPPERS,87
2004-12-12 17:00:00+00:00,DENVER NUGGETS,96,NEW YORK KNICKS,107
2004-12-12 18:00:00+00:00,MIAMI HEAT,106,TORONTO RAPTORS,98
2004-12-12 18:00:00+00:00,NEW ORLEANS HORNETS,69,WASHINGTON WIZARDS,88
2004-12-12 19:00:00+00:00,MILWAUKEE BUCKS,101,PHILADELPHIA 76ERS,107
2004-12-13 01:00:00+00:00,UTAH JAZZ,88,PORTLAND TRAIL BLAZERS,98
2004-12-13 02:00:00+00:00,CHARLOTTE BOBCATS,87,GOLDEN STATE WARRIORS,99
2004-12-13 02:30:00+00:00,ORLANDO MAGIC,98,LOS ANGELES LAKERS,105
2004-12-14 00:30:00+00:00,WASHINGTON WIZARDS,83,MIAMI HEAT,106
2004-12-14 01:00:00+00:00,CLEVELAND CAVALIERS,92,MEMPHIS GRIZZLIES,86
2004-12-14 01:30:00+00:00,DALLAS MAVERICKS,94,CHICAGO BULLS,93
2004-12-14 02:00:00+00:00,ORLANDO MAGIC,100,PHOENIX SUNS,121
2004-12-14 03:30:00+00:00,BOSTON CELTICS,134,LOS ANGELES CLIPPERS,127
2004-12-15 00:00:00+00:00,NEW ORLEANS HORNETS,93,CHARLOTTE BOBCATS,94
2004-12-15 00:00:00+00:00,DENVER NUGGETS,102,PHILADELPHIA 76ERS,110
2004-12-15 00:30:00+00:00,INDIANA PACERS,108,ATLANTA HAWKS,97
2004-12-15 00:30:00+00:00,NEW YORK KNICKS,87,NEW JERSEY NETS,79
2004-12-15 01:00:00+00:00,SACRAMENTO KINGS,89,MILWAUKEE BUCKS,86
2004-12-15 01:00:00+00:00,PORTLAND TRAIL BLAZERS,89,MINNESOTA TIMBERWOLVES,100
2004-12-15 01:30:00+00:00,GOLDEN STATE WARRIORS,111,DALLAS MAVERICKS,107
2004-12-15 02:00:00+00:00,LOS ANGELES CLIPPERS,91,UTAH JAZZ,93
2004-12-15 03:00:00+00:00,LOS ANGELES LAKERS,93,SEATTLE SUPERSONICS,108
2004-12-16 00:00:00+00:00,DENVER NUGGETS,100,BOSTON CELTICS,99
2004-12-16 00:00:00+00:00,PORTLAND TRAIL BLAZERS,88,CLEVELAND CAVALIERS,112
2004-12-16 00:00:00+00:00,MINNESOTA TIMBERWOLVES,90,TORONTO RAPTORS,96
2004-12-16 00:00:00+00:00,MIAMI HEAT,98,WASHINGTON WIZARDS,93
2004-12-16 01:00:00+00:00,CHICAGO BULLS,96,MEMPHIS GRIZZLIES,88
2004-12-16 01:00:00+00:00,GOLDEN STATE WARRIORS,89,NEW ORLEANS HORNETS,98
2004-12-16 01:00:00+00:00,DETROIT PISTONS,94,NEW YORK KNICKS,93
2004-12-16 01:30:00+00:00,ATLANTA HAWKS,69,HOUSTON ROCKETS,92
2004-12-16 01:30:00+00:00,ORLANDO MAGIC,91,SAN ANTONIO SPURS,94
2004-12-16 03:30:00+00:00,UTAH JAZZ,86,PHOENIX SUNS,108
2004-12-17 01:00:00+00:00,CLEVELAND CAVALIERS,69,DETROIT PISTONS,81
2004-12-17 01:30:00+00:00,MILWAUKEE BUCKS,77,CHICAGO BULLS,85
2004-12-17 03:30:00+00:00,LOS ANGELES LAKERS,115,SACRAMENTO KINGS,99
2004-12-18 00:00:00+00:00,TORONTO RAPTORS,86,INDIANA PACERS,89
2004-12-18 00:00:00+00:00,NEW YORK KNICKS,113,PHILADELPHIA 76ERS,107
2004-12-18 00:30:00+00:00,PORTLAND TRAIL BLAZERS,100,ATLANTA HAWKS,84
2004-12-18 00:30:00+00:00,UTAH JAZZ,106,BOSTON CELTICS,114
2004-12-18 01:00:00+00:00,NEW JERSEY NETS,84,MEMPHIS GRIZZLIES,89
2004-12-18 01:00:00+00:00,DENVER NUGGETS,100,MIAMI HEAT,107
2004-12-18 01:00:00+00:00,LOS ANGELES CLIPPERS,86,MINNESOTA TIMBERWOLVES,113
2004-12-18 01:00:00+00:00,SAN ANTONIO SPURS,83,NEW ORLEANS HORNETS,67
2004-12-18 01:30:00+00:00,GOLDEN STATE WARRIORS,83,HOUSTON ROCKETS,100
2004-12-18 03:30:00+00:00,WASHINGTON WIZARDS,120,LOS ANGELES LAKERS,116
2004-12-18 03:30:00+00:00,PHOENIX SUNS,112,SEATTLE SUPERSONICS,110
2004-12-19 00:00:00+00:00,HOUSTON ROCKETS,100,CHARLOTTE BOBCATS,101
2004-12-19 00:00:00+00:00,DENVER NUGGETS,95,ORLANDO MAGIC,117
2004-12-19 00:30:00+00:00,BOSTON CELTICS,114,CLEVELAND CAVALIERS,107
2004-12-19 00:30:00+00:00,PORTLAND TRAIL BLAZERS,75,DETROIT PISTONS,74
2004-12-19 01:30:00+00:00,INDIANA PACERS,71,CHICAGO BULLS,85
2004-12-19 01:30:00+00:00,ATLANTA HAWKS,68,DALLAS MAVERICKS,90
2004-12-19 01:30:00+00:00,PHILADELPHIA 76ERS,116,MILWAUKEE BUCKS,97
2004-12-19 01:30:00+00:00,GOLDEN STATE WARRIORS,85,SAN ANTONIO SPURS,104
2004-12-19 02:00:00+00:00,WASHINGTON WIZARDS,96,PHOENIX SUNS,110
2004-12-19 20:00:00+00:00,UTAH JAZZ,93,NEW YORK KNICKS,94
2004-12-19 20:00:00+00:00,NEW JERSEY NETS,99,TORONTO RAPTORS,110
2004-12-19 23:00:00+00:00,ORLANDO MAGIC,107,MIAMI HEAT,117
2004-12-20 02:00:00+00:00,NEW ORLEANS HORNETS,71,SACRAMENTO KINGS,107
2004-12-20 02:30:00+00:00,MEMPHIS GRIZZLIES,92,LOS ANGELES CLIPPERS,82
2004-12-21 00:00:00+00:00,UTAH JAZZ,103,PHILADELPHIA 76ERS,101
2004-12-21 01:30:00+00:00,PORTLAND TRAIL BLAZERS,87,CHICAGO BULLS,92
2004-12-21 01:30:00+00:00,TORONTO RAPTORS,102,HOUSTON ROCKETS,114
2004-12-21 02:00:00+00:00,PHOENIX SUNS,107,DENVER NUGGETS,105
2004-12-21 03:30:00+00:00,WASHINGTON WIZARDS,103,GOLDEN STATE WARRIORS,101
2004-12-21 03:30:00+00:00,MEMPHIS GRIZZLIES,82,LOS ANGELES LAKERS,72
2004-12-22 00:00:00+00:00,NEW JERSEY NETS,94,CHARLOTTE BOBCATS,91
2004-12-22 00:00:00+00:00,MINNESOTA TIMBERWOLVES,97,CLEVELAND CAVALIERS,107
2004-12-22 00:30:00+00:00,BOSTON CELTICS,100,MIAMI HEAT,108
2004-12-22 00:30:00+00:00,DALLAS MAVERICKS,123,NEW YORK KNICKS,94
2004-12-22 03:00:00+00:00,WASHINGTON WIZARDS,93,SACRAMENTO KINGS,104
2004-12-22 03:30:00+00:00,NEW ORLEANS HORNETS,91,LOS ANGELES CLIPPERS,100
2004-12-23 00:00:00+00:00,NEW YORK KNICKS,109,BOSTON CELTICS,114
2004-12-23 00:00:00+00:00,PHILADELPHIA 76ERS,102,INDIANA PACERS,90
2004-12-23 00:00:00+00:00,SAN ANTONIO SPURS,87,ORLANDO MAGIC,93
2004-12-23 00:00:00+00:00,UTAH JAZZ,86,TORONTO RAPTORS,98
2004-12-23 00:30:00+00:00,DALLAS MAVERICKS,100,ATLANTA HAWKS,113
2004-12-23 00:30:00+00:00,CHICAGO BULLS,89,DETROIT PISTONS,82
2004-12-23 00:30:00+00:00,CLEVELAND CAVALIERS,90,NEW JERSEY NETS,92
2004-12-23 01:00:00+00:00,PORTLAND TRAIL BLAZERS,104,MILWAUKEE BUCKS,95
2004-12-23 01:30:00+00:00,CHARLOTTE BOBCATS,90,HOUSTON ROCKETS,87
2004-12-23 03:00:00+00:00,MEMPHIS GRIZZLIES,99,GOLDEN STATE WARRIORS,109
2004-12-23 03:00:00+00:00,DENVER NUGGETS,83,SEATTLE SUPERSONICS,98
2004-12-23 03:30:00+00:00,NEW ORLEANS HORNETS,89,LOS ANGELES LAKERS,101
2004-12-24 01:00:00+00:00,MINNESOTA TIMBERWOLVES,82,SAN ANTONIO SPURS,96
2004-12-24 02:00:00+00:00,MEMPHIS GRIZZLIES,102,PHOENIX SUNS,109
2004-12-24 03:30:00+00:00,MIAMI HEAT,109,SACRAMENTO KINGS,107
2004-12-25 17:30:00+00:00,DETROIT PISTONS,98,INDIANA PACERS,93
2004-12-25 20:00:00+00:00,MIAMI HEAT,104,LOS ANGELES LAKERS,102
2004-12-26 18:00:00+00:00,CHARLOTTE BOBCATS,82,NEW YORK KNICKS,91
2004-12-27 00:00:00+00:00,NEW ORLEANS HORNETS,91,CLEVELAND CAVALIERS,100
2004-12-27 00:00:00+00:00,CHICAGO BULLS,92,MILWAUKEE BUCKS,99
2004-12-27 00:00:00+00:00,BOSTON CELTICS,90,SAN ANTONIO SPURS,107
2004-12-27 01:00:00+00:00,WASHINGTON WIZARDS,74,MINNESOTA TIMBERWOLVES,109
2004-12-27 01:00:00+00:00,TORONTO RAPTORS,94,PHOENIX SUNS,106
2004-12-27 01:30:00+00:00,LOS ANGELES CLIPPERS,79,HOUSTON ROCKETS,96
2004-12-27 02:00:00+00:00,DALLAS MAVERICKS,102,DENVER NUGGETS,88
2004-12-27 02:00:00+00:00,GOLDEN STATE WARRIORS,98,SACRAMENTO KINGS,94
2004-12-28 00:00:00+00:00,NEW ORLEANS HORNETS,82,INDIANA PACERS,100
2004-12-28 00:00:00+00:00,NEW YORK KNICKS,119,ORLANDO MAGIC,111
2004-12-28 00:00:00+00:00,CHARLOTTE BOBCATS,87,WASHINGTON WIZARDS,106
2004-12-28 00:30:00+00:00,NEW JERSEY NETS,90,DETROIT PISTONS,100
2004-12-28 00:30:00+00:00,ATLANTA HAWKS,102,MIAMI HEAT,116
2004-12-28 01:00:00+00:00,LOS ANGELES CLIPPERS,76,MEMPHIS GRIZZLIES,96
2004-12-28 02:00:00+00:00,SEATTLE SUPERSONICS,98,UTAH JAZZ,88
2004-12-28 03:00:00+00:00,PHILADELPHIA 76ERS,111,PORTLAND TRAIL BLAZERS,104
2004-12-28 03:30:00+00:00,DENVER NUGGETS,101,GOLDEN STATE WARRIORS,104
2004-12-29 00:30:00+00:00,CLEVELAND CAVALIERS,111,ATLANTA HAWKS,102
2004-12-29 01:00:00+00:00,HOUSTON ROCKETS,87,MILWAUKEE BUCKS,115
2004-12-29 01:30:00+00:00,NEW JERSEY NETS,84,CHICAGO BULLS,80
2004-12-29 01:30:00+00:00,BOSTON CELTICS,94,DALLAS MAVERICKS,113
2004-12-29 01:30:00+00:00,PHOENIX SUNS,94,SAN ANTONIO SPURS,115
2004-12-29 03:00:00+00:00,PHILADELPHIA 76ERS,114,SEATTLE SUPERSONICS,107
2004-12-29 03:30:00+00:00,TORONTO RAPTORS,99,LOS ANGELES LAKERS,117
2004-12-30 00:00:00+00:00,INDIANA PACERS,74,CHARLOTTE BOBCATS,71
2004-12-30 00:00:00+00:00,HOUSTON ROCKETS,98,CLEVELAND CAVALIERS,87
2004-12-30 00:00:00+00:00,MILWAUKEE BUCKS,111,ORLANDO MAGIC,105
2004-12-30 00:00:00+00:00,DETROIT PISTONS,107,WASHINGTON WIZARDS,105
2004-12-30 00:30:00+00:00,MINNESOTA TIMBERWOLVES,87,NEW YORK KNICKS,100
2004-12-30 01:00:00+00:00,BOSTON CELTICS,109,MEMPHIS GRIZZLIES,117
2004-12-30 01:00:00+00:00,PHOENIX SUNS,107,NEW ORLEANS HORNETS,96
2004-12-30 03:30:00+00:00,TORONTO RAPTORS,105,GOLDEN STATE WARRIORS,111
2004-12-30 03:30:00+00:00,UTAH JAZZ,90,LOS ANGELES CLIPPERS,101
2004-12-30 19:00:00+00:00,SEATTLE SUPERSONICS,94,ATLANTA HAWKS,79
2004-12-31 00:30:00+00:00,INDIANA PACERS,96,NEW JERSEY NETS,83
2004-12-31 01:00:00+00:00,MIAMI HEAT,89,DETROIT PISTONS,78
2004-12-31 03:30:00+00:00,SAN ANTONIO SPURS,114,PORTLAND TRAIL BLAZERS,80
2004-12-31 20:00:00+00:00,WASHINGTON WIZARDS,103,BOSTON CELTICS,108
2005-01-01 00:00:00+00:00,SEATTLE SUPERSONICS,103,CHARLOTTE BOBCATS,97
2005-01-01 01:00:00+00:00,PHILADELPHIA 76ERS,92,DENVER NUGGETS,97
2005-01-01 01:00:00+00:00,SACRAMENTO KINGS,109,UTAH JAZZ,102
2005-01-01 02:30:00+00:00,SAN ANTONIO SPURS,98,LOS ANGELES CLIPPERS,79
2005-01-01 03:00:00+00:00,MILWAUKEE BUCKS,90,HOUSTON ROCKETS,105
2005-01-02 00:30:00+00:00,CHARLOTTE BOBCATS,90,MIAMI HEAT,113
2005-01-02 00:30:00+00:00,NEW JERSEY NETS,93,NEW YORK KNICKS,87
2005-01-02 01:00:00+00:00,MEMPHIS GRIZZLIES,104,MINNESOTA TIMBERWOLVES,95
2005-01-02 01:30:00+00:00,ORLANDO MAGIC,90,CHICAGO BULLS,105
2005-01-02 03:00:00+00:00,GOLDEN STATE WARRIORS,88,PORTLAND TRAIL BLAZERS,97
2005-01-02 17:00:00+00:00,ATLANTA HAWKS,101,WASHINGTON WIZARDS,104
2005-01-02 20:30:00+00:00,PHILADELPHIA 76ERS,83,LOS ANGELES CLIPPERS,89
2005-01-02 23:00:00+00:00,BOSTON CELTICS,88,DETROIT PISTONS,100
2005-01-03 01:00:00+00:00,PORTLAND TRAIL BLAZERS,98,PHOENIX SUNS,117
2005-01-03 01:30:00+00:00,MILWAUKEE BUCKS,104,DALLAS MAVERICKS,123
2005-01-03 01:30:00+00:00,UTAH JAZZ,80,HOUSTON ROCKETS,99
2005-01-03 02:00:00+00:00,SAN ANTONIO SPURS,81,SACRAMENTO KINGS,86
2005-01-03 02:30:00+00:00,DENVER NUGGETS,91,LOS ANGELES LAKERS,99
2005-01-04 00:00:00+00:00,NEW ORLEANS HORNETS,90,BOSTON CELTICS,108
2005-01-04 00:00:00+00:00,CLEVELAND CAVALIERS,94,CHARLOTTE BOBCATS,83
2005-01-04 00:00:00+00:00,ORLANDO MAGIC,94,TORONTO RAPTORS,105
2005-01-04 00:30:00+00:00,SEATTLE SUPERSONICS,98,MIAMI HEAT,96
2005-01-04 01:00:00+00:00,UTAH JAZZ,82,MEMPHIS GRIZZLIES,92
2005-01-04 01:30:00+00:00,DETROIT PISTONS,87,CHICAGO BULLS,80
2005-01-04 02:00:00+00:00,LOS ANGELES CLIPPERS,102,DENVER NUGGETS,98
2005-01-04 03:30:00+00:00,PHILADELPHIA 76ERS,112,GOLDEN STATE WARRIORS,104
2005-01-05 00:00:00+00:00,MILWAUKEE BUCKS,99,INDIANA PACERS,116
2005-01-05 00:00:00+00:00,NEW JERSEY NETS,88,WASHINGTON WIZARDS,112
2005-01-05 00:30:00+00:00,SACRAMENTO KINGS,105,NEW YORK KNICKS,98
2005-01-05 01:00:00+00:00,PHOENIX SUNS,122,MINNESOTA TIMBERWOLVES,115
2005-01-05 01:30:00+00:00,LOS ANGELES LAKERS,83,SAN ANTONIO SPURS,100
2005-01-06 00:00:00+00:00,GOLDEN STATE WARRIORS,83,BOSTON CELTICS,84
2005-01-06 00:00:00+00:00,MINNESOTA TIMBERWOLVES,84,CHARLOTTE BOBCATS,102
2005-01-06 00:00:00+00:00,ATLANTA HAWKS,85,CLEVELAND CAVALIERS,101
2005-01-06 00:00:00+00:00,SEATTLE SUPERSONICS,87,ORLANDO MAGIC,105
2005-01-06 00:00:00+00:00,SACRAMENTO KINGS,93,TORONTO RAPTORS,96
2005-01-06 00:30:00+00:00,NEW YORK KNICKS,94,MIAMI HEAT,102
2005-01-06 01:00:00+00:00,NEW JERSEY NETS,74,MILWAUKEE BUCKS,97
2005-01-06 01:00:00+00:00,CHICAGO BULLS,95,NEW ORLEANS HORNETS,89
2005-01-06 01:30:00+00:00,LOS ANGELES LAKERS,104,DALLAS MAVERICKS,118
2005-01-06 02:00:00+00:00,PHOENIX SUNS,108,HOUSTON ROCKETS,98
2005-01-06 02:00:00+00:00,PHILADELPHIA 76ERS,106,UTAH JAZZ,99
2005-01-06 03:30:00+00:00,PORTLAND TRAIL BLAZERS,98,LOS ANGELES CLIPPERS,102
2005-01-07 00:00:00+00:00,SEATTLE SUPERSONICS,96,WASHINGTON WIZARDS,107
2005-01-07 00:30:00+00:00,MEMPHIS GRIZZLIES,101,DETROIT PISTONS,79
2005-01-07 02:30:00+00:00,INDIANA PACERS,98,SAN ANTONIO SPURS,111
2005-01-08 00:00:00+00:00,CHARLOTTE BOBCATS,91,ORLANDO MAGIC,111
2005-01-08 00:00:00+00:00,MILWAUKEE BUCKS,107,TORONTO RAPTORS,105
2005-01-08 00:30:00+00:00,SACRAMENTO KINGS,100,ATLANTA HAWKS,97
2005-01-08 00:30:00+00:00,DETROIT PISTONS,110,BOSTON CELTICS,104
2005-01-08 00:30:00+00:00,GOLDEN STATE WARRIORS,72,NEW JERSEY NETS,82
2005-01-08 01:00:00+00:00,NEW ORLEANS HORNETS,76,MEMPHIS GRIZZLIES,84
2005-01-08 01:00:00+00:00,PHILADELPHIA 76ERS,84,MINNESOTA TIMBERWOLVES,89
2005-01-08 01:30:00+00:00,UTAH JAZZ,78,CHICAGO BULLS,84
2005-01-08 03:00:00+00:00,MIAMI HEAT,103,PORTLAND TRAIL BLAZERS,92
2005-01-08 03:30:00+00:00,HOUSTON ROCKETS,104,LOS ANGELES LAKERS,111
2005-01-08 18:30:00+00:00,NEW YORK KNICKS,79,CLEVELAND CAVALIERS,104
2005-01-08 18:30:00+00:00,DENVER NUGGETS,90,SAN ANTONIO SPURS,99
2005-01-09 00:00:00+00:00,NEW JERSEY NETS,101,ORLANDO MAGIC,104
2005-01-09 00:00:00+00:00,MINNESOTA TIMBERWOLVES,114,WASHINGTON WIZARDS,117
2005-01-09 01:00:00+00:00,SACRAMENTO KINGS,117,NEW ORLEANS HORNETS,121
2005-01-09 01:30:00+00:00,BOSTON CELTICS,91,CHICAGO BULLS,102
2005-01-09 01:30:00+00:00,INDIANA PACERS,101,DALLAS MAVERICKS,121
2005-01-09 01:30:00+00:00,UTAH JAZZ,86,MILWAUKEE BUCKS,89
2005-01-09 03:30:00+00:00,PHOENIX SUNS,108,LOS ANGELES CLIPPERS,91
2005-01-09 18:00:00+00:00,GOLDEN STATE WARRIORS,87,TORONTO RAPTORS,109
2005-01-10 00:30:00+00:00,PORTLAND TRAIL BLAZERS,105,NEW YORK KNICKS,113
2005-01-10 01:00:00+00:00,INDIANA PACERS,89,PHOENIX SUNS,124
2005-01-10 01:00:00+00:00,MIAMI HEAT,98,SEATTLE SUPERSONICS,108
2005-01-10 02:00:00+00:00,HOUSTON ROCKETS,116,DENVER NUGGETS,98
2005-01-11 00:00:00+00:00,ORLANDO MAGIC,101,BOSTON CELTICS,119
2005-01-11 00:00:00+00:00,PORTLAND TRAIL BLAZERS,109,PHILADELPHIA 76ERS,100
2005-01-11 01:00:00+00:00,LOS ANGELES LAKERS,105,MINNESOTA TIMBERWOLVES,96
2005-01-11 01:30:00+00:00,GOLDEN STATE WARRIORS,85,CHICAGO BULLS,94
2005-01-11 02:00:00+00:00,SAN ANTONIO SPURS,96,UTAH JAZZ,97
2005-01-12 00:00:00+00:00,CHARLOTTE BOBCATS,98,CLEVELAND CAVALIERS,100
2005-01-12 00:30:00+00:00,MILWAUKEE BUCKS,80,ATLANTA HAWKS,103
2005-01-12 00:30:00+00:00,DETROIT PISTONS,89,NEW JERSEY NETS,80
2005-01-12 00:30:00+00:00,NEW ORLEANS HORNETS,88,NEW YORK KNICKS,82
2005-01-12 01:00:00+00:00,INDIANA PACERS,86,MEMPHIS GRIZZLIES,85
2005-01-12 02:00:00+00:00,MIAMI HEAT,107,PHOENIX SUNS,122
2005-01-12 03:00:00+00:00,DENVER NUGGETS,100,SACRAMENTO KINGS,109
2005-01-12 03:00:00+00:00,LOS ANGELES CLIPPERS,99,SEATTLE SUPERSONICS,104
2005-01-13 00:00:00+00:00,BOSTON CELTICS,93,TORONTO RAPTORS,104
2005-01-13 00:00:00+00:00,PORTLAND TRAIL BLAZERS,100,WASHINGTON WIZARDS,104
2005-01-13 00:30:00+00:00,NEW ORLEANS HORNETS,76,DETROIT PISTONS,90
2005-01-13 01:00:00+00:00,ORLANDO MAGIC,87,MINNESOTA TIMBERWOLVES,80
2005-01-13 01:30:00+00:00,PHILADELPHIA 76ERS,78,CHICAGO BULLS,110
2005-01-13 01:30:00+00:00,MILWAUKEE BUCKS,79,SAN ANTONIO SPURS,94
2005-01-13 02:00:00+00:00,HOUSTON ROCKETS,124,DALLAS MAVERICKS,114
2005-01-13 02:00:00+00:00,LOS ANGELES LAKERS,83,DENVER NUGGETS,95
2005-01-13 02:00:00+00:00,PHOENIX SUNS,108,UTAH JAZZ,115
2005-01-13 03:30:00+00:00,MIAMI HEAT,98,GOLDEN STATE WARRIORS,91
2005-01-13 03:30:00+00:00,SEATTLE SUPERSONICS,92,LOS ANGELES CLIPPERS,103
2005-01-14 01:00:00+00:00,NEW JERSEY NETS,85,HOUSTON ROCKETS,94
2005-01-14 03:00:00+00:00,UTAH JAZZ,93,SACRAMENTO KINGS,107
2005-01-14 03:30:00+00:00,CLEVELAND CAVALIERS,94,LOS ANGELES LAKERS,98
2005-01-15 00:00:00+00:00,MEMPHIS GRIZZLIES,109,CHARLOTTE BOBCATS,89
2005-01-15 00:00:00+00:00,PHOENIX SUNS,83,INDIANA PACERS,101
2005-01-15 00:00:00+00:00,TORONTO RAPTORS,96,PHILADELPHIA 76ERS,106
2005-01-15 00:30:00+00:00,ATLANTA HAWKS,94,BOSTON CELTICS,106
2005-01-15 01:00:00+00:00,ORLANDO MAGIC,94,DETROIT PISTONS,101
2005-01-15 01:00:00+00:00,PORTLAND TRAIL BLAZERS,106,NEW ORLEANS HORNETS,112
2005-01-15 01:00:00+00:00,DALLAS MAVERICKS,95,SAN ANTONIO SPURS,98
2005-01-15 01:30:00+00:00,WASHINGTON WIZARDS,105,MILWAUKEE BUCKS,103
2005-01-15 03:30:00+00:00,MINNESOTA TIMBERWOLVES,93,DENVER NUGGETS,83
2005-01-15 03:30:00+00:00,MIAMI HEAT,112,LOS ANGELES CLIPPERS,114
2005-01-15 03:30:00+00:00,GOLDEN STATE WARRIORS,84,SEATTLE SUPERSONICS,103
2005-01-15 20:30:00+00:00,NEW YORK KNICKS,84,CHICAGO BULLS,86
2005-01-15 23:00:00+00:00,CHARLOTTE BOBCATS,95,ATLANTA HAWKS,103
2005-01-16 00:00:00+00:00,PHOENIX SUNS,103,WASHINGTON WIZARDS,108
2005-01-16 00:30:00+00:00,PHILADELPHIA 76ERS,95,DETROIT PISTONS,99
2005-01-16 01:00:00+00:00,ORLANDO MAGIC,85,INDIANA PACERS,84
2005-01-16 01:00:00+00:00,MILWAUKEE BUCKS,82,MEMPHIS GRIZZLIES,101
2005-01-16 01:00:00+00:00,PORTLAND TRAIL BLAZERS,84,MINNESOTA TIMBERWOLVES,92
2005-01-16 01:30:00+00:00,NEW JERSEY NETS,93,DALLAS MAVERICKS,98
2005-01-16 01:30:00+00:00,SAN ANTONIO SPURS,67,HOUSTON ROCKETS,73
2005-01-16 02:00:00+00:00,CLEVELAND CAVALIERS,84,UTAH JAZZ,71
2005-01-16 03:00:00+00:00,LOS ANGELES CLIPPERS,95,SACRAMENTO KINGS,99
2005-01-16 03:30:00+00:00,LOS ANGELES LAKERS,104,GOLDEN STATE WARRIORS,102
2005-01-16 18:00:00+00:00,NEW ORLEANS HORNETS,99,TORONTO RAPTORS,102
2005-01-17 02:00:00+00:00,CLEVELAND CAVALIERS,97,SEATTLE SUPERSONICS,105
2005-01-17 18:00:00+00:00,MILWAUKEE BUCKS,99,CHARLOTTE BOBCATS,92
2005-01-17 18:00:00+00:00,CHICAGO BULLS,88,NEW YORK KNICKS,86
2005-01-17 19:00:00+00:00,NEW JERSEY NETS,85,ATLANTA HAWKS,84
2005-01-17 19:00:00+00:00,NEW ORLEANS HORNETS,91,PHILADELPHIA 76ERS,95
2005-01-17 20:30:00+00:00,PHOENIX SUNS,80,DETROIT PISTONS,94
2005-01-17 20:30:00+00:00,SACRAMENTO KINGS,89,LOS ANGELES CLIPPERS,83
2005-01-17 22:00:00+00:00,WASHINGTON WIZARDS,73,SAN ANTONIO SPURS,101
2005-01-17 23:00:00+00:00,TORONTO RAPTORS,100,MINNESOTA TIMBERWOLVES,91
2005-01-18 01:00:00+00:00,HOUSTON ROCKETS,80,MEMPHIS GRIZZLIES,99
2005-01-18 03:30:00+00:00,DENVER NUGGETS,97,GOLDEN STATE WARRIORS,107
2005-01-18 03:30:00+00:00,UTAH JAZZ,102,LOS ANGELES LAKERS,94
2005-01-19 00:00:00+00:00,DETROIT PISTONS,101,ORLANDO MAGIC,103
2005-01-19 01:30:00+00:00,WASHINGTON WIZARDS,120,DALLAS MAVERICKS,137
2005-01-19 01:30:00+00:00,INDIANA PACERS,87,HOUSTON ROCKETS,74
2005-01-19 03:00:00+00:00,PORTLAND TRAIL BLAZERS,107,SACRAMENTO KINGS,113
2005-01-19 03:00:00+00:00,DENVER NUGGETS,116,SEATTLE SUPERSONICS,110
2005-01-20 00:00:00+00:00,CHICAGO BULLS,83,BOSTON CELTICS,92
2005-01-20 00:00:00+00:00,PHILADELPHIA 76ERS,107,CHARLOTTE BOBCATS,105
2005-01-20 00:00:00+00:00,NEW YORK KNICKS,81,TORONTO RAPTORS,98
2005-01-20 00:30:00+00:00,ATLANTA HAWKS,92,MIAMI HEAT,111
2005-01-20 00:30:00+00:00,MILWAUKEE BUCKS,90,NEW JERSEY NETS,96
2005-01-20 01:00:00+00:00,INDIANA PACERS,87,NEW ORLEANS HORNETS,90
2005-01-20 01:30:00+00:00,LOS ANGELES CLIPPERS,79,SAN ANTONIO SPURS,80
2005-01-20 02:00:00+00:00,MEMPHIS GRIZZLIES,88,PHOENIX SUNS,79
2005-01-20 03:00:00+00:00,CLEVELAND CAVALIERS,107,PORTLAND TRAIL BLAZERS,101
2005-01-20 03:30:00+00:00,MINNESOTA TIMBERWOLVES,90,LOS ANGELES LAKERS,93
2005-01-21 01:00:00+00:00,HOUSTON ROCKETS,108,ORLANDO MAGIC,99
2005-01-21 01:30:00+00:00,LOS ANGELES CLIPPERS,77,DALLAS MAVERICKS,99
2005-01-21 03:30:00+00:00,CLEVELAND CAVALIERS,96,SACRAMENTO KINGS,123
2005-01-22 00:00:00+00:00,DALLAS MAVERICKS,105,CHARLOTTE BOBCATS,99
2005-01-22 00:00:00+00:00,TORONTO RAPTORS,109,WASHINGTON WIZARDS,118
2005-01-22 00:30:00+00:00,BOSTON CELTICS,98,NEW JERSEY NETS,104
2005-01-22 00:30:00+00:00,HOUSTON ROCKETS,92,NEW YORK KNICKS,91
2005-01-22 01:00:00+00:00,INDIANA PACERS,106,MIAMI HEAT,100
2005-01-22 01:30:00+00:00,ATLANTA HAWKS,85,CHICAGO BULLS,95
2005-01-22 01:30:00+00:00,DETROIT PISTONS,86,MILWAUKEE BUCKS,89
2005-01-22 03:30:00+00:00,MEMPHIS GRIZZLIES,82,DENVER NUGGETS,92
2005-01-22 03:30:00+00:00,GOLDEN STATE WARRIORS,101,LOS ANGELES LAKERS,105
2005-01-22 03:30:00+00:00,SAN ANTONIO SPURS,128,PHOENIX SUNS,123
2005-01-22 03:30:00+00:00,MINNESOTA TIMBERWOLVES,112,SEATTLE SUPERSONICS,107
2005-01-23 00:00:00+00:00,BOSTON CELTICS,96,ATLANTA HAWKS,100
