,date,team1,season,wins_team1,game_number_team1_x,wins_team2,game_number_team2_x,team2,team1_game_id,team2_game_id,ortg_team1,ast%_team1,ts%_team1,efg%_team1,poss_team1,dreb%_team1,oreb%_team1,stl%_team1,blk%_team1,tov%_team1,fg%_team1,3fg%_team1,ft%_team1,win%_team1,homeaway_win%_team1,b2bbreak_win%_team1,travel_win%_team1,ortg_team2,ast%_team2,ts%_team2,efg%_team2,poss_team2,dreb%_team2,oreb%_team2,stl%_team2,blk%_team2,tov%_team2,fg%_team2,3fg%_team2,ft%_team2,win%_team2,homeaway_win%_team2,b2bbreak_win%_team2,travel_win%_team2,win_flag_team1
532,2005-03-17,ATLANTA HAWKS,2005,11,64,35,62,WASHINGTON WIZARDS,ATLANTA HAWKS-2005-64,WASHINGTON WIZARDS-2005-62,100.21551724137932,0.7222222222222222,0.5196691998211891,0.4878048780487805,92.8,0.7575757575757576,0.36585365853658536,0.09825327510917031,0.01091703056768559,0.20474137931034483,0.43902439024390244,0.5714285714285714,0.7647058823529411,0.1746031746031746,0.26666666666666666,0.2222222222222222,0.2727272727272727,133.1877729257642,0.3953488372093023,0.6841633019291162,0.6527777777777778,91.6,0.6341463414634146,0.24242424242424243,0.10775862068965518,0.05387931034482759,0.13100436681222707,0.5972222222222222,0.6666666666666666,0.717948717948718,0.5573770491803278,0.3793103448275862,0.5813953488372093,0.5,0
533,2005-03-19,ATLANTA HAWKS,2005,11,65,27,63,NEW YORK KNICKS,ATLANTA HAWKS-2005-65,NEW YORK KNICKS-2005-63,104.07239819004523,0.6060606060606061,0.47208538587848936,0.4011627906976744,88.4,0.7105263157894737,0.40425531914893614,0.05827505827505828,0.05827505827505828,0.12443438914027148,0.38372093023255816,0.42857142857142855,0.8846153846153846,0.171875,0.25806451612903225,0.21739130434782608,0.25,123.54312354312356,0.5,0.6185807656395891,0.5723684210526315,85.8,0.5957446808510638,0.2894736842105263,0.05656108597285067,0.04524886877828054,0.13986013986013987,0.5263157894736842,0.5833333333333334,0.8636363636363636,0.41935483870967744,0.2413793103448276,0.45652173913043476,0.41304347826086957,0
534,2005-03-22,ATLANTA HAWKS,2005,11,66,34,65,CHICAGO BULLS,ATLANTA HAWKS-2005-66,CHICAGO BULLS-2005-65,102.70880361173815,0.6470588235294118,0.501322168356104,0.44871794871794873,88.6,0.6944444444444444,0.3170731707317073,0.05518763796909493,0.06622516556291391,0.13544018058690746,0.4358974358974359,0.4,0.7241379310344828,0.16923076923076924,0.09090909090909091,0.2127659574468085,0.15384615384615385,115.89403973509935,0.631578947368421,0.5659767141009056,0.5,90.6,0.6829268292682927,0.3055555555555556,0.06772009029345373,0.05643340857787811,0.11037527593818985,0.475,0.25,0.8620689655172413,0.515625,0.59375,0.5319148936170213,0.4791666666666667,0
535,2005-03-23,ATLANTA HAWKS,2005,11,67,50,66,PHOENIX SUNS,ATLANTA HAWKS-2005-67,PHOENIX SUNS-2005-66,98.94736842105263,0.48717948717948717,0.5119825708061002,0.4879518072289157,95.0,0.7291666666666666,0.3181818181818182,0.052521008403361345,0.031512605042016806,0.18947368421052632,0.46987951807228917,0.25,0.65,0.16666666666666666,0.25,0.05555555555555555,0.1509433962264151,110.29411764705881,0.625,0.5191851265822784,0.47802197802197804,95.2,0.6818181818181818,0.2708333333333333,0.10526315789473684,0.06315789473684211,0.08403361344537814,0.43956043956043955,0.25925925925925924,0.782608695652174,0.7538461538461538,0.7878787878787878,0.7555555555555555,0.7647058823529411,0
536,2005-03-26,ATLANTA HAWKS,2005,11,68,51,69,SAN ANTONIO SPURS,ATLANTA HAWKS-2005-68,SAN ANTONIO SPURS-2005-69,96.93877551020408,0.39473684210526316,0.5,0.47619047619047616,98.0,0.8918918918918919,0.15555555555555556,0.07291666666666667,0.041666666666666664,0.11224489795918367,0.4523809523809524,0.4,0.6,0.16417910447761194,0.08823529411764706,0.20833333333333334,0.14814814814814814,115.625,0.6052631578947368,0.6438515081206496,0.6027397260273972,96.0,0.8444444444444444,0.10810810810810811,0.061224489795918366,0.09183673469387756,0.15625,0.5205479452054794,0.5714285714285714,0.7666666666666667,0.7352941176470589,0.9117647058823529,0.8,0.6666666666666666,0
537,2005-03-27,ATLANTA HAWKS,2005,11,69,29,69,TORONTO RAPTORS,ATLANTA HAWKS-2005-69,TORONTO RAPTORS-2005-69,118.72146118721463,0.6097560975609756,0.6091846298031866,0.564935064935065,87.6,0.7317073170731707,0.24242424242424243,0.04784688995215311,0.07177033492822966,0.12557077625570778,0.5324675324675324,0.5,0.8947368421052632,0.16176470588235295,0.24242424242424243,0.05263157894736842,0.14545454545454545,130.38277511961724,0.6470588235294118,0.6167949298325034,0.5434782608695652,83.6,0.7575757575757576,0.2682926829268293,0.07990867579908677,0.011415525114155252,0.09569377990430622,0.4927536231884058,0.5,0.7727272727272727,0.4117647058823529,0.20588235294117646,0.5416666666666666,0.37254901960784315,0
538,2005-03-29,ATLANTA HAWKS,2005,11,70,33,70,ORLANDO MAGIC,ATLANTA HAWKS-2005-70,ORLANDO MAGIC-2005-70,101.19047619047619,0.5555555555555556,0.49960815047021945,0.42613636363636365,100.8,0.627906976744186,0.3125,0.10869565217391304,0.039525691699604744,0.1488095238095238,0.4090909090909091,0.1875,0.84375,0.15942028985507245,0.08571428571428572,0.20408163265306123,0.14285714285714285,107.70750988142292,0.631578947368421,0.5400317082837891,0.47560975609756095,101.2,0.6875,0.37209302325581395,0.11904761904761905,0.09920634920634921,0.17786561264822134,0.4634146341463415,0.2857142857142857,0.7209302325581395,0.463768115942029,0.6363636363636364,0.46153846153846156,0.5333333333333333,0
539,2005-03-31,ATLANTA HAWKS,2005,11,71,40,70,WASHINGTON WIZARDS,ATLANTA HAWKS-2005-71,WASHINGTON WIZARDS-2005-70,102.9106029106029,0.575,0.5694891854578923,0.5253164556962026,96.2,0.8181818181818182,0.29411764705882354,0.05296610169491525,0.05296610169491525,0.20790020790020788,0.5063291139240507,0.23076923076923078,0.8888888888888888,0.15714285714285714,0.08333333333333333,0.2,0.14035087719298245,108.05084745762711,0.5,0.6011315417256011,0.5289855072463768,94.4,0.7058823529411765,0.18181818181818182,0.12474012474012473,0.041580041580041575,0.18008474576271186,0.4927536231884058,0.3333333333333333,0.8055555555555556,0.5652173913043478,0.7272727272727273,0.5833333333333334,0.5185185185185185,0
540,2005-04-02,ATLANTA HAWKS,2005,11,72,39,72,BOSTON CELTICS,ATLANTA HAWKS-2005-72,BOSTON CELTICS-2005-72,108.69565217391303,0.6285714285714286,0.5030181086519114,0.42857142857142855,92.0,0.71875,0.40425531914893614,0.0989010989010989,0.01098901098901099,0.14130434782608695,0.4166666666666667,0.2,0.8,0.15492957746478872,0.23529411764705882,0.19607843137254902,0.13793103448275862,127.47252747252746,0.7111111111111111,0.6575963718820862,0.6266666666666667,91.0,0.5957446808510638,0.28125,0.07608695652173914,0.09782608695652174,0.14285714285714285,0.6,0.36363636363636365,0.7333333333333333,0.5352112676056338,0.38235294117647056,0.54,0.46153846153846156,0
541,2005-04-03,ATLANTA HAWKS,2005,11,73,33,74,LOS ANGELES CLIPPERS,ATLANTA HAWKS-2005-73,LOS ANGELES CLIPPERS-2005-74,100.66371681415929,0.6176470588235294,0.5030959752321982,0.44936708860759494,90.4,0.6451612903225806,0.23809523809523808,0.08528784648187633,0.06396588486140725,0.12168141592920353,0.43037974683544306,0.3,0.7692307692307693,0.1527777777777778,0.22857142857142856,0.05,0.23076923076923078,118.3368869936034,0.7209302325581395,0.6388121546961326,0.5933333333333334,93.8,0.7619047619047619,0.3548387096774194,0.0663716814159292,0.05530973451327433,0.2025586353944563,0.5733333333333334,0.6,0.8148148148148148,0.4383561643835616,0.2,0.4,0.35294117647058826,0
542,2005-04-05,ATLANTA HAWKS,2005,11,74,18,73,NEW ORLEANS HORNETS,ATLANTA HAWKS-2005-74,NEW ORLEANS HORNETS-2005-73,97.06546275395034,0.6,0.5109315589353612,0.47435897435897434,88.6,0.6944444444444444,0.30952380952380953,0.09719222462203024,0.032397408207343416,0.20316027088036118,0.44871794871794873,0.36363636363636365,0.8571428571428571,0.1506849315068493,0.2222222222222222,0.19230769230769232,0.21428571428571427,103.67170626349893,0.5555555555555556,0.5420054200542005,0.4807692307692308,92.6,0.6904761904761905,0.3055555555555556,0.1580135440180587,0.09029345372460497,0.17278617710583155,0.46153846153846156,0.25,0.875,0.2361111111111111,0.16666666666666666,0.2549019607843137,0.22807017543859648,0
543,2005-04-08,ATLANTA HAWKS,2005,11,75,31,75,TORONTO RAPTORS,ATLANTA HAWKS-2005-75,TORONTO RAPTORS-2005-75,97.86821705426357,0.5405405405405406,0.5033891547049442,0.45454545454545453,103.2,0.8260869565217391,0.19148936170212766,0.04873294346978558,0.06822612085769982,0.12596899224806202,0.42045454545454547,0.42857142857142855,0.75,0.14864864864864866,0.08108108108108109,0.18867924528301888,0.13559322033898305,106.23781676413256,0.5833333333333334,0.5345233424872499,0.46551724137931033,102.6,0.8085106382978723,0.17391304347826086,0.06782945736434108,0.07751937984496124,0.09746588693957116,0.41379310344827586,0.34615384615384615,0.8235294117647058,0.40540540540540543,0.5833333333333334,0.3404255319148936,0.5,0
544,2005-04-09,ATLANTA HAWKS,2005,12,76,40,77,MINNESOTA TIMBERWOLVES,ATLANTA HAWKS-2005-76,MINNESOTA TIMBERWOLVES-2005-77,114.6288209606987,0.5476190476190477,0.5759104870557262,0.5352941176470588,91.6,0.75,0.225,0.09698275862068965,0.05387931034482759,0.1091703056768559,0.49411764705882355,0.5,1.0,0.14666666666666667,0.21621621621621623,0.047619047619047616,0.13333333333333333,105.60344827586208,0.5555555555555556,0.5391725352112676,0.4873417721518987,92.8,0.775,0.25,0.06550218340611354,0.06550218340611354,0.14008620689655174,0.45569620253164556,0.38461538461538464,0.7777777777777778,0.5263157894736842,0.47368421052631576,0.6122448979591837,0.5483870967741935,1
545,2005-04-11,ATLANTA HAWKS,2005,12,77,16,77,CHARLOTTE BOBCATS,ATLANTA HAWKS-2005-77,CHARLOTTE BOBCATS-2005-77,101.35135135135135,0.6904761904761905,0.5169358014966522,0.47802197802197804,103.6,0.7592592592592593,0.30612244897959184,0.0684931506849315,0.019569471624266144,0.17374517374517376,0.46153846153846156,0.23076923076923078,0.75,0.15789473684210525,0.23684210526315788,0.18518518518518517,0.2,107.6320939334638,0.5116279069767442,0.537529319781079,0.5,102.2,0.6938775510204082,0.24074074074074073,0.11583011583011583,0.04826254826254826,0.136986301369863,0.4777777777777778,0.4,0.7142857142857143,0.19736842105263158,0.08108108108108109,0.19298245614035087,0.17543859649122806,0
546,2005-04-13,ATLANTA HAWKS,2005,12,78,17,78,CHARLOTTE BOBCATS,ATLANTA HAWKS-2005-78,CHARLOTTE BOBCATS-2005-78,93.54120267260579,0.4666666666666667,0.4890544946436889,0.42567567567567566,89.8,0.6666666666666666,0.2682926829268293,0.09324009324009325,0.046620046620046623,0.17817371937639198,0.40540540540540543,0.3333333333333333,0.7777777777777778,0.15584415584415584,0.07894736842105263,0.18181818181818182,0.14754098360655737,122.37762237762237,0.7837837837837838,0.631921039961483,0.5652173913043478,85.8,0.7317073170731707,0.3333333333333333,0.111358574610245,0.111358574610245,0.17482517482517482,0.5362318840579711,0.36363636363636365,0.84375,0.2077922077922078,0.3157894736842105,0.2033898305084746,0.1864406779661017,0
547,2005-04-16,ATLANTA HAWKS,2005,12,79,45,80,CHICAGO BULLS,ATLANTA HAWKS-2005-79,CHICAGO BULLS-2005-80,115.13157894736841,0.5641025641025641,0.5507763323541754,0.5120481927710844,91.2,0.7631578947368421,0.32558139534883723,0.06666666666666667,0.044444444444444446,0.1206140350877193,0.46987951807228917,0.5384615384615384,0.7142857142857143,0.15384615384615385,0.23076923076923078,0.17857142857142858,0.14516129032258066,126.66666666666666,0.5526315789473685,0.625,0.5576923076923077,90.0,0.6744186046511628,0.23684210526315788,0.06578947368421052,0.043859649122807015,0.1,0.48717948717948717,0.6111111111111112,0.9,0.5569620253164557,0.48717948717948717,0.5614035087719298,0.5423728813559322,0
548,2005-04-17,ATLANTA HAWKS,2005,13,80,32,80,NEW YORK KNICKS,ATLANTA HAWKS-2005-80,NEW YORK KNICKS-2005-80,137.3517786561265,0.6304347826086957,0.6674990395697272,0.5903614457831325,101.2,0.6944444444444444,0.38461538461538464,0.057034220532319393,0.057034220532319393,0.1383399209486166,0.5542168674698795,0.4,0.8541666666666666,0.1518987341772152,0.07692307692307693,0.09090909090909091,0.14285714285714285,128.32699619771864,0.5869565217391305,0.6458094144661309,0.6055555555555555,105.2,0.6153846153846154,0.3055555555555556,0.039525691699604744,0.019762845849802372,0.12357414448669202,0.5111111111111111,0.53125,0.7878787878787878,0.4050632911392405,0.5384615384615384,0.3181818181818182,0.3870967741935484,1
549,2005-04-19,ATLANTA HAWKS,2005,13,81,54,81,DETROIT PISTONS,ATLANTA HAWKS-2005-81,DETROIT PISTONS-2005-81,81.53477218225419,0.5714285714285714,0.3694046066927423,0.3411764705882353,83.4,0.6,0.375,0.07194244604316546,0.023980815347721823,0.15587529976019185,0.32941176470588235,0.2,0.625,0.1625,0.225,0.17543859649122806,0.15625,113.90887290167866,0.6,0.5692713326941515,0.5763888888888888,83.4,0.625,0.4,0.1079136690647482,0.05995203836930455,0.17985611510791366,0.5555555555555556,0.5,0.46153846153846156,0.6625,0.5384615384615384,0.6607142857142857,0.639344262295082,0
550,2005-04-20,ATLANTA HAWKS,2005,13,82,43,82,PHILADELPHIA 76ERS,ATLANTA HAWKS-2005-82,PHILADELPHIA 76ERS-2005-82,86.69354838709677,0.625,0.48249551166965887,0.4240506329113924,99.2,0.868421052631579,0.24390243902439024,0.09900990099009901,0.0297029702970297,0.21169354838709678,0.4050632911392405,0.25,0.8260869565217391,0.16049382716049382,0.1,0.13043478260869565,0.15384615384615385,108.91089108910892,0.5641025641025641,0.6165919282511211,0.5723684210526315,101.0,0.7560975609756098,0.13157894736842105,0.1310483870967742,0.06048387096774193,0.1782178217821782,0.5131578947368421,0.32142857142857145,0.7666666666666667,0.5185185185185185,0.6,0.48214285714285715,0.7222222222222222,0
551,2005-11-03,ATLANTA HAWKS,2006,0,1,1,1,GOLDEN STATE WARRIORS,ATLANTA HAWKS-2006-1,GOLDEN STATE WARRIORS-2006-1,95.66074950690336,0.5384615384615384,0.4743740219092332,0.43548387096774194,101.4,0.7105263157894737,0.425531914893617,0.12,0.03,0.1972386587771203,0.41935483870967744,0.3,0.7619047619047619,0.0,0.0,0.0,0.0,122.0,0.5581395348837209,0.6503198294243071,0.6283783783783784,100.0,0.574468085106383,0.2894736842105263,0.09861932938856015,0.07889546351084813,0.19,0.581081081081081,0.3684210526315789,0.6444444444444445,0.0,0.0,0.0,0.0,0
552,2005-11-05,ATLANTA HAWKS,2006,0,2,2,2,LOS ANGELES CLIPPERS,ATLANTA HAWKS-2006-2,LOS ANGELES CLIPPERS-2006-2,84.98896247240619,0.7916666666666666,0.4585516912815626,0.391304347826087,90.6,0.6136363636363636,0.2765957446808511,0.08733624454148473,0.06550218340611354,0.2317880794701987,0.34782608695652173,0.6,0.6764705882352942,0.0,0.0,0.0,0.0,100.43668122270743,0.5294117647058824,0.5002174858634189,0.44805194805194803,91.6,0.723404255319149,0.38636363636363635,0.11037527593818985,0.12141280353200884,0.19650655021834063,0.44155844155844154,0.14285714285714285,0.6764705882352942,1.0,0.0,1.0,1.0,0
553,2005-11-06,ATLANTA HAWKS,2006,0,3,1,3,PORTLAND TRAIL BLAZERS,ATLANTA HAWKS-2006-3,PORTLAND TRAIL BLAZERS-2006-3,110.45130641330165,0.5714285714285714,0.5527817403708987,0.5202702702702703,84.2,0.631578947368421,0.2222222222222222,0.0974025974025974,0.10822510822510822,0.10688836104513064,0.47297297297297297,0.4666666666666667,0.6956521739130435,0.0,0.0,0.0,0.0,101.73160173160171,0.5454545454545454,0.5062473071951745,0.45454545454545453,92.4,0.7777777777777778,0.3684210526315789,0.035629453681710214,0.035629453681710214,0.16233766233766234,0.42857142857142855,0.4,0.6666666666666666,0.0,0.0,0.0,0.0,0
554,2005-11-09,ATLANTA HAWKS,2006,0,4,3,4,LOS ANGELES LAKERS,ATLANTA HAWKS-2006-4,LOS ANGELES LAKERS-2006-4,98.57723577235772,0.2972972972972973,0.561082832022212,0.52,98.4,0.8378378378378378,0.2571428571428571,0.053078556263269634,0.010615711252653927,0.22357723577235772,0.49333333333333335,0.26666666666666666,0.7307692307692307,0.0,0.0,0.0,0.0,109.34182590233546,0.5526315789473685,0.588436928702011,0.5684931506849316,94.2,0.7428571428571429,0.16216216216216217,0.1524390243902439,0.04065040650406504,0.14861995753715498,0.5205479452054794,0.3888888888888889,0.6060606060606061,0.6666666666666666,1.0,1.0,0.5,0
555,2005-11-11,ATLANTA HAWKS,2006,0,5,5,6,LOS ANGELES CLIPPERS,ATLANTA HAWKS-2006-5,LOS ANGELES CLIPPERS-2006-6,98.14049586776859,0.5135135135135135,0.4617029548989114,0.41208791208791207,96.8,0.7142857142857143,0.3148148148148148,0.041666666666666664,0.0625,0.12396694214876033,0.4065934065934066,0.1111111111111111,0.7407407407407407,0.0,0.0,0.0,0.0,106.25,0.5,0.5641592920353982,0.5,96.0,0.6851851851851852,0.2857142857142857,0.08264462809917356,0.07231404958677687,0.17708333333333334,0.48,0.5,0.7714285714285715,0.8,0.6666666666666666,1.0,0.75,0
556,2005-11-13,ATLANTA HAWKS,2006,0,6,4,7,MEMPHIS GRIZZLIES,ATLANTA HAWKS-2006-6,MEMPHIS GRIZZLIES-2006-7,96.99769053117784,0.696969696969697,0.45971978984238177,0.42168674698795183,86.6,0.7435897435897436,0.36363636363636365,0.08293838862559241,0.059241706161137435,0.13856812933025406,0.39759036144578314,0.3333333333333333,0.7368421052631579,0.0,0.0,0.0,0.0,100.71090047393365,0.5517241379310345,0.5093480345158198,0.4513888888888889,84.4,0.6363636363636364,0.2564102564102564,0.06928406466512703,0.08083140877598154,0.14218009478672985,0.4027777777777778,0.30434782608695654,0.7692307692307693,0.5,0.3333333333333333,0.5,0.4,0
557,2005-11-16,ATLANTA HAWKS,2006,0,7,6,8,SAN ANTONIO SPURS,ATLANTA HAWKS-2006-7,SAN ANTONIO SPURS-2006-8,95.64164648910413,0.26666666666666666,0.4727142173288655,0.4315068493150685,82.6,0.5675675675675675,0.42857142857142855,0.03546099290780142,0.09456264775413713,0.21791767554479421,0.410958904109589,0.5,0.6666666666666666,0.0,0.0,0.0,0.0,121.74940898345154,0.5,0.5576006929406669,0.5416666666666666,84.6,0.5714285714285714,0.43243243243243246,0.13317191283292978,0.07263922518159807,0.10638297872340426,0.5238095238095238,0.3333333333333333,0.631578947368421,0.7142857142857143,1.0,1.0,0.6666666666666666,0
558,2005-11-18,ATLANTA HAWKS,2006,0,8,5,8,DALLAS MAVERICKS,ATLANTA HAWKS-2006-8,DALLAS MAVERICKS-2006-8,88.43537414965986,0.4827586206896552,0.4415760869565218,0.3881578947368421,88.2,0.6363636363636364,0.3333333333333333,0.044345898004434586,0.044345898004434586,0.18140589569160998,0.3815789473684211,0.1111111111111111,0.6785714285714286,0.0,0.0,0.0,0.0,96.45232815964523,0.4375,0.47739244951712023,0.41358024691358025,90.2,0.6666666666666666,0.36363636363636365,0.09070294784580499,0.12471655328798185,0.17738359201773835,0.3950617283950617,0.3,0.8695652173913043,0.5714285714285714,1.0,0.8,0.0,0
559,2005-11-24,ATLANTA HAWKS,2006,1,10,4,11,BOSTON CELTICS,ATLANTA HAWKS-2006-10,BOSTON CELTICS-2006-11,131.57894736842104,0.575,0.6762849413886384,0.5972222222222222,91.2,0.8275862068965517,0.4117647058823529,0.06211180124223603,0.041407867494824016,0.19736842105263158,0.5555555555555556,0.75,0.8947368421052632,0.0,0.0,0.0,0.0,121.11801242236027,0.55,0.6821361940298507,0.6232876712328768,96.6,0.5882352941176471,0.1724137931034483,0.08771929824561403,0.06578947368421052,0.17598343685300208,0.547945205479452,0.5789473684210527,0.896551724137931,0.4,0.0,0.3333333333333333,0.3333333333333333,1
560,2005-11-26,ATLANTA HAWKS,2006,2,11,7,11,INDIANA PACERS,ATLANTA HAWKS-2006-11,INDIANA PACERS-2006-11,99.54233409610983,0.59375,0.4288249211356467,0.38333333333333336,87.4,0.7111111111111111,0.42857142857142855,0.05555555555555555,0.044444444444444446,0.12585812356979403,0.35555555555555557,0.5,0.6923076923076923,0.1,0.0,0.125,0.14285714285714285,94.44444444444444,0.5454545454545454,0.47327394209354123,0.42592592592592593,90.0,0.5714285714285714,0.28888888888888886,0.011441647597254004,0.06864988558352403,0.15555555555555556,0.4074074074074074,0.17647058823529413,0.8,0.7,0.8333333333333334,0.5,1.0,1
561,2005-11-27,ATLANTA HAWKS,2006,2,12,5,12,PORTLAND TRAIL BLAZERS,ATLANTA HAWKS-2006-12,PORTLAND TRAIL BLAZERS-2006-12,92.13759213759212,0.35714285714285715,0.46046168958742634,0.4,81.4,0.75,0.3,0.08557457212713937,0.02444987775061125,0.1597051597051597,0.4,0.0,0.7307692307692307,0.18181818181818182,0.25,0.0,0.25,94.1320293398533,0.4375,0.484398590840463,0.4652777777777778,81.8,0.7,0.25,0.07371007371007371,0.08599508599508598,0.15892420537897312,0.4444444444444444,0.2,0.5882352941176471,0.36363636363636365,0.16666666666666666,0.3333333333333333,0.2857142857142857,0
562,2005-11-30,ATLANTA HAWKS,2006,2,13,4,15,HOUSTON ROCKETS,ATLANTA HAWKS-2006-13,HOUSTON ROCKETS-2006-15,89.85200845665963,0.5666666666666667,0.4672383465259454,0.4144736842105263,94.6,0.7567567567567568,0.2127659574468085,0.13078470824949698,0.05030181086519114,0.15856236786469347,0.39473684210526316,0.25,0.6470588235294118,0.16666666666666666,0.16666666666666666,0.2222222222222222,0.2222222222222222,100.60362173038229,0.45714285714285713,0.5456132693147098,0.4807692307692308,99.4,0.7872340425531915,0.24324324324324326,0.06342494714587739,0.031712473572938694,0.18108651911468812,0.44871794871794873,0.3125,0.8064516129032258,0.21428571428571427,0.2,0.3,0.0,0
563,2005-12-01,ATLANTA HAWKS,2006,2,14,8,15,MIAMI HEAT,ATLANTA HAWKS-2006-14,MIAMI HEAT-2006-15,87.05882352941177,0.5333333333333333,0.441527446300716,0.4,85.0,0.7941176470588235,0.22727272727272727,0.0591016548463357,0.023640661938534282,0.1411764705882353,0.4,0.0,0.7,0.15384615384615385,0.2,0.0,0.2,113.47517730496455,0.6,0.5914243469689503,0.5733333333333334,84.6,0.7727272727272727,0.20588235294117646,0.08235294117647059,0.03529411764705882,0.13002364066193856,0.5333333333333333,0.35294117647058826,0.7142857142857143,0.5,0.2,0.6666666666666666,0.5,0
564,2005-12-03,ATLANTA HAWKS,2006,2,15,2,17,TORONTO RAPTORS,ATLANTA HAWKS-2006-15,TORONTO RAPTORS-2006-17,112.22222222222223,0.5813953488372093,0.5969267139479906,0.5769230769230769,90.0,0.631578947368421,0.3235294117647059,0.06880733944954129,0.06880733944954129,0.18888888888888888,0.5512820512820513,0.4444444444444444,0.7333333333333333,0.14285714285714285,0.16666666666666666,0.2,0.0,116.97247706422019,0.55,0.567170818505338,0.524390243902439,87.2,0.6764705882352942,0.3684210526315789,0.07777777777777778,0.044444444444444446,0.13761467889908258,0.4878048780487805,0.375,0.8888888888888888,0.0625,0.0,0.0,0.08333333333333333,0
565,2005-12-05,ATLANTA HAWKS,2006,2,16,10,15,PHOENIX SUNS,ATLANTA HAWKS-2006-16,PHOENIX SUNS-2006-15,88.51224105461394,0.25,0.46296296296296297,0.39080459770114945,106.2,0.7631578947368421,0.32,0.10416666666666667,0.02840909090909091,0.2071563088512241,0.367816091954023,0.36363636363636365,0.7878787878787878,0.13333333333333333,0.14285714285714285,0.18181818181818182,0.18181818181818182,106.06060606060606,0.6923076923076923,0.5909666525960321,0.5304878048780488,105.6,0.68,0.23684210526315788,0.05649717514124294,0.10357815442561205,0.19886363636363638,0.47560975609756095,0.34615384615384615,0.8620689655172413,0.6428571428571429,0.6,0.7272727272727273,0.6666666666666666,0
566,2005-12-07,ATLANTA HAWKS,2006,2,17,9,19,DENVER NUGGETS,ATLANTA HAWKS-2006-17,DENVER NUGGETS-2006-19,117.4089068825911,0.6976744186046512,0.5806968362034441,0.5284090909090909,98.8,0.6,0.35714285714285715,0.10040160642570281,0.050200803212851405,0.15182186234817815,0.48863636363636365,0.5384615384615384,0.8518518518518519,0.125,0.125,0.16666666666666666,0.16666666666666666,125.50200803212851,0.6590909090909091,0.6781684027777778,0.5933333333333334,99.6,0.6428571428571429,0.4,0.08097165991902834,0.10121457489878542,0.21084337349397592,0.5866666666666667,0.14285714285714285,0.9230769230769231,0.4444444444444444,0.7777777777777778,0.5384615384615384,0.6666666666666666,0
567,2005-12-08,ATLANTA HAWKS,2006,2,18,8,19,UTAH JAZZ,ATLANTA HAWKS-2006-18,UTAH JAZZ-2006-19,96.06481481481481,0.3103448275862069,0.5486515071390798,0.5080645161290323,86.4,0.6060606060606061,0.2727272727272727,0.06912442396313365,0.02304147465437788,0.24305555555555555,0.46774193548387094,0.625,0.6451612903225806,0.11764705882352941,0.1111111111111111,0.0,0.15384615384615385,109.44700460829493,0.7631578947368421,0.5745041122399612,0.5342465753424658,86.8,0.7272727272727273,0.3939393939393939,0.08101851851851852,0.08101851851851852,0.20737327188940094,0.5205479452054794,0.25,0.7727272727272727,0.3888888888888889,0.2222222222222222,0.5,0.3333333333333333,0
568,2005-12-11,ATLANTA HAWKS,2006,3,19,16,20,SAN ANTONIO SPURS,ATLANTA HAWKS-2006-19,SAN ANTONIO SPURS-2006-20,103.0701754385965,0.3333333333333333,0.5261979399910435,0.4675324675324675,91.2,0.82,0.225,0.06535947712418301,0.02178649237472767,0.13157894736842105,0.4675324675324675,0.0,0.7857142857142857,0.1111111111111111,0.14285714285714285,0.15384615384615385,0.14285714285714285,91.50326797385621,0.48484848484848486,0.4683318465655664,0.45,91.8,0.775,0.18,0.07675438596491228,0.03289473684210526,0.13071895424836602,0.4125,0.4,0.5454545454545454,0.8421052631578947,0.7777777777777778,0.0,0.7857142857142857,1
569,2005-12-14,ATLANTA HAWKS,2006,4,20,10,20,CLEVELAND CAVALIERS,ATLANTA HAWKS-2006-20,CLEVELAND CAVALIERS-2006-20,108.22510822510823,0.5882352941176471,0.5206164098292378,0.4423076923076923,92.4,0.6829268292682927,0.3409090909090909,0.10775862068965518,0.04310344827586207,0.14069264069264067,0.4358974358974359,0.125,0.7560975609756098,0.15789473684210525,0.1,0.21428571428571427,0.2,101.29310344827587,0.5428571428571428,0.5288028802880288,0.5,92.8,0.6590909090909091,0.3170731707317073,0.08658008658008658,0.05411255411255411,0.1939655172413793,0.45454545454545453,0.3888888888888889,0.6296296296296297,0.5263157894736842,0.75,0.6153846153846154,0.4666666666666667,1
570,2005-12-15,ATLANTA HAWKS,2006,4,21,11,23,PHILADELPHIA 76ERS,ATLANTA HAWKS-2006-21,PHILADELPHIA 76ERS-2006-23,110.74561403508771,0.55,0.5679262258209626,0.5370370370370371,91.2,0.5918367346938775,0.34210526315789475,0.08791208791208792,0.04395604395604396,0.17543859649122806,0.49382716049382713,0.5384615384615384,0.7777777777777778,0.2,0.18181818181818182,0.0,0.25,116.4835164835165,0.39473684210526316,0.5125725338491296,0.44886363636363635,91.0,0.6578947368421053,0.40816326530612246,0.08771929824561403,0.043859649122807015,0.0989010989010989,0.4318181818181818,0.375,0.7714285714285715,0.45454545454545453,0.6363636363636364,0.5,1.0,0
