,date,team1,team2,season,game_number_team1_x,game_number_team2_x,team1_game_id,team2_game_id,home_flag_team1,home_flag_team2,win_flag_team1,win_flag_team2,ortg_team1,ast%_team1,ts%_team1,efg%_team1,poss_team1,b2b_flag_team1,travel_flag_team1,dreb%_team1,oreb%_team1,stl%_team1,blk%_team1,tov%_team1,fg%_team1,3fg%_team1,ft%_team1,ortg_team2,ast%_team2,ts%_team2,efg%_team2,poss_team2,b2b_flag_team2,travel_flag_team2,dreb%_team2,oreb%_team2,stl%_team2,blk%_team2,tov%_team2,fg%_team2,3fg%_team2,ft%_team2,wins_team1,win%_team1,total_homegames_team1,total_homewins_team1,away_flag_team1,total_awaygames_team1,total_awaywins_team1,homeaway_win%_team1,total_b2bgames_team1,total_b2bwins_team1,break_flag_team1,total_breakgames_team1,total_breakwins_team1,b2bbreak_win%_team1,total_travelgames_team1,total_travelwins_team1,notravel_flag_team1,total_notravelgames_team1,total_notravelwins_team1,travel_win%_team1,wins_team2,win%_team2,total_homegames_team2,total_homewins_team2,away_flag_team2,total_awaygames_team2,total_awaywins_team2,homeaway_win%_team2,total_b2bgames_team2,total_b2bwins_team2,break_flag_team2,total_breakgames_team2,total_breakwins_team2,b2bbreak_win%_team2,total_travelgames_team2,total_travelwins_team2,notravel_flag_team2,total_notravelgames_team2,total_notravelwins_team2,travel_win%_team2
1014,2011-02-26,ATLANTA HAWKS,GOLDEN STATE WARRIORS,2011,58,57,ATLANTA HAWKS-2011-58,GOLDEN STATE WARRIORS-2011-57,0,1,1,0,103.93873085339168,65.0,0.534669067987393,0.5059523809523809,91.4,0,1,0.6530612244897959,0.5,0.09868421052631579,0.05482456140350877,0.2188183807439825,0.47619047619047616,0.2631578947368421,0.9090909090909091,86.62280701754386,63.63636363636363,0.4170185810810811,0.38202247191011235,91.2,0,0,0.5,0.3469387755102041,0.12035010940919036,0.087527352297593,0.15350877192982457,0.3707865168539326,0.16666666666666666,0.8461538461538461,35,0.5964912280701754,26,18,1,32,18,0.5483870967741935,21,20,1,37,20,0.5277777777777778,50,30,0,8,30,0.5918367346938775,26,0.4642857142857143,32,19,0,25,19,0.6129032258064516,12,21,1,45,21,0.4772727272727273,39,12,1,18,12,0.7058823529411765
1015,2011-02-28,ATLANTA HAWKS,PORTLAND TRAIL BLAZERS,2011,59,59,ATLANTA HAWKS-2011-59,PORTLAND TRAIL BLAZERS-2011-59,0,1,1,0,101.35135135135135,55.172413793103445,0.556379821958457,0.4782608695652174,88.8,0,1,0.7083333333333334,0.42857142857142855,0.11061946902654866,0.0663716814159292,0.2702702702702703,0.42028985507246375,0.38095238095238093,0.8888888888888888,91.81415929203538,43.75,0.4548443665059185,0.4146341463414634,90.4,0,0,0.5714285714285714,0.2916666666666667,0.1463963963963964,0.022522522522522525,0.15486725663716813,0.3902439024390244,0.19047619047619047,0.7142857142857143,36,0.603448275862069,26,19,1,33,19,0.5625,21,21,1,38,21,0.5405405405405406,51,31,0,8,31,0.6,33,0.5689655172413793,29,20,0,30,20,0.7142857142857143,15,24,1,44,24,0.5581395348837209,42,10,1,17,10,0.625
1016,2011-03-01,ATLANTA HAWKS,DENVER NUGGETS,2011,60,61,ATLANTA HAWKS-2011-60,DENVER NUGGETS-2011-61,0,1,0,1,95.74468085106383,44.11764705882353,0.46875,0.4117647058823529,94.0,1,1,0.825,0.2127659574468085,0.033112582781456956,0.0772626931567329,0.09574468085106383,0.4,0.10526315789473684,0.8,110.37527593818986,55.00000000000001,0.54019014693172,0.5060975609756098,90.6,0,1,0.7872340425531915,0.175,0.06382978723404255,0.05319148936170213,0.06622516556291391,0.4878048780487805,0.21428571428571427,0.7083333333333334,36,0.6101694915254238,26,19,1,34,19,0.5757575757575758,22,15,0,38,15,0.7142857142857143,52,31,0,8,31,0.6078431372549019,35,0.5666666666666667,32,25,0,29,25,0.7741935483870968,15,28,1,46,28,0.6,45,22,0,16,22,0.4772727272727273
1017,2011-03-03,ATLANTA HAWKS,CHICAGO BULLS,2011,61,59,ATLANTA HAWKS-2011-61,CHICAGO BULLS-2011-59,1,0,1,0,93.46846846846847,63.63636363636363,0.4637907912382655,0.4329268292682927,88.8,0,1,0.6,0.325,0.12285012285012284,0.02457002457002457,0.1463963963963964,0.4024390243902439,0.4166666666666667,0.7058823529411765,98.28009828009827,86.66666666666667,0.4863813229571985,0.4589041095890411,81.4,0,1,0.675,0.4,0.06756756756756757,0.05630630630630631,0.19656019656019655,0.410958904109589,0.35,0.6190476190476191,37,0.6,27,18,0,34,18,0.6538461538461539,22,22,1,39,22,0.5526315789473685,53,32,0,8,32,0.5961538461538461,41,0.7068965517241379,30,15,1,29,15,0.5357142857142857,14,30,1,45,30,0.6818181818181818,41,24,0,18,24,0.6
1018,2011-03-05,ATLANTA HAWKS,OKLAHOMA CITY THUNDER,2011,62,60,ATLANTA HAWKS-2011-62,OKLAHOMA CITY THUNDER-2011-60,1,0,0,1,109.47368421052633,58.97435897435898,0.5591397849462365,0.5121951219512195,95.0,0,0,0.6756756756756757,0.35135135135135137,0.07829977628635346,0.04474272930648769,0.16842105263157894,0.47560975609756095,0.35294117647058826,0.8,124.16107382550334,50.0,0.6016912402428448,0.5481927710843374,89.4,0,1,0.6486486486486487,0.32432432432432434,0.08421052631578947,0.031578947368421054,0.11185682326621924,0.5060240963855421,0.3888888888888889,0.9523809523809523,37,0.6065573770491803,28,18,0,34,18,0.6666666666666666,22,22,1,40,22,0.5641025641025641,53,5,1,9,5,0.625,38,0.6271186440677966,30,17,1,30,17,0.5517241379310345,14,32,1,46,32,0.6888888888888889,46,29,0,14,29,0.6222222222222222
1019,2011-03-06,ATLANTA HAWKS,NEW YORK KNICKS,2011,63,61,ATLANTA HAWKS-2011-63,NEW YORK KNICKS-2011-61,1,0,0,1,88.16964285714286,45.45454545454545,0.5066700872242176,0.4864864864864865,89.6,1,0,0.7941176470588235,0.18421052631578946,0.02247191011235955,0.033707865168539325,0.21205357142857145,0.44594594594594594,0.35294117647058826,0.7777777777777778,103.37078651685394,63.888888888888886,0.5502392344497608,0.5324675324675324,89.0,1,1,0.8157894736842105,0.20588235294117646,0.13392857142857142,0.044642857142857144,0.14606741573033707,0.4675324675324675,0.43478260869565216,0.6666666666666666,37,0.5967741935483871,29,18,0,34,18,0.6428571428571429,23,15,0,40,15,0.6818181818181818,53,5,1,10,5,0.5555555555555556,32,0.5166666666666667,30,15,1,31,15,0.4666666666666667,16,10,0,45,10,0.6,48,27,0,13,27,0.5531914893617021
1020,2011-03-09,ATLANTA HAWKS,LOS ANGELES LAKERS,2011,64,65,ATLANTA HAWKS-2011-64,LOS ANGELES LAKERS-2011-65,1,0,0,1,102.59433962264151,63.63636363636363,0.4807692307692307,0.4397590361445783,84.8,0,0,0.6285714285714286,0.34782608695652173,0.059241706161137435,0.011848341232227487,0.12971698113207547,0.39759036144578314,0.3181818181818182,0.8235294117647058,119.66824644549763,69.23076923076923,0.5723028105167725,0.5253164556962026,84.4,0,1,0.6521739130434783,0.37142857142857144,0.08254716981132076,0.04716981132075472,0.11848341232227487,0.4936708860759494,0.4166666666666667,0.8571428571428571,37,0.5873015873015873,30,18,0,34,18,0.6206896551724138,23,22,1,41,22,0.55,53,5,1,11,5,0.5,46,0.703125,30,24,1,35,24,0.6764705882352942,17,33,1,48,33,0.6808510638297872,51,37,0,14,37,0.72
1021,2011-03-12,ATLANTA HAWKS,CHICAGO BULLS,2011,65,64,ATLANTA HAWKS-2011-65,CHICAGO BULLS-2011-64,0,1,0,1,88.37209302325581,64.51612903225806,0.4834605597964377,0.4652777777777778,86.0,0,1,0.631578947368421,0.1,0.04842615012106538,0.08474576271186442,0.13953488372093023,0.4305555555555556,0.35714285714285715,0.6,113.80145278450364,69.44444444444444,0.5319148936170213,0.475,82.6,0,1,0.9,0.3684210526315789,0.10465116279069768,0.09302325581395349,0.10895883777239711,0.45,0.2,0.9473684210526315,37,0.578125,30,19,1,35,19,0.5588235294117647,23,22,1,42,22,0.5365853658536586,54,32,0,11,32,0.6037735849056604,46,0.7142857142857143,32,28,0,32,28,0.8709677419354839,15,34,1,49,34,0.6875,46,29,0,18,29,0.6222222222222222
1022,2011-03-13,ATLANTA HAWKS,PORTLAND TRAIL BLAZERS,2011,66,66,ATLANTA HAWKS-2011-66,PORTLAND TRAIL BLAZERS-2011-66,1,0,1,0,107.05882352941177,45.0,0.5589680589680589,0.5584415584415584,85.0,1,1,0.7560975609756098,0.2727272727272727,0.10752688172043011,0.07526881720430108,0.15294117647058825,0.5194805194805194,0.42857142857142855,0.5,88.17204301075269,74.07407407407408,0.4659090909090909,0.3961038961038961,93.0,1,1,0.7272727272727273,0.24390243902439024,0.08235294117647059,0.058823529411764705,0.17204301075268819,0.35064935064935066,0.3181818181818182,0.84,38,0.5692307692307692,31,19,0,35,19,0.6,24,16,0,42,16,0.6521739130434783,55,33,0,11,33,0.5925925925925926,37,0.5692307692307692,31,16,1,35,16,0.47058823529411764,18,11,0,48,11,0.6470588235294118,48,27,0,18,27,0.574468085106383
1023,2011-03-15,ATLANTA HAWKS,MILWAUKEE BUCKS,2011,67,66,ATLANTA HAWKS-2011-67,MILWAUKEE BUCKS-2011-66,1,0,1,0,119.30585683297178,67.3913043478261,0.7187663355985364,0.7054794520547946,92.2,0,0,0.7659574468085106,0.2,0.05422993492407809,0.08676789587852494,0.227765726681128,0.6301369863013698,0.5789473684210527,0.875,92.19088937093275,61.111111111111114,0.4633667684256433,0.436046511627907,92.2,0,1,0.8,0.23404255319148937,0.11930585683297179,0.021691973969631236,0.1301518438177874,0.4186046511627907,0.3,0.7692307692307693,39,0.5757575757575758,32,20,0,35,20,0.6129032258064516,24,23,1,43,23,0.5238095238095238,55,6,1,12,6,0.45454545454545453,26,0.4,33,9,1,33,9,0.28125,17,18,1,49,18,0.375,53,19,0,13,19,0.36538461538461536
1024,2011-03-16,ATLANTA HAWKS,DENVER NUGGETS,2011,68,68,ATLANTA HAWKS-2011-68,DENVER NUGGETS-2011-68,1,0,0,1,97.53363228699551,70.58823529411765,0.48376334519572955,0.4451219512195122,89.2,1,0,0.7941176470588235,0.18181818181818182,0.06849315068493152,0.06849315068493152,0.08968609865470852,0.4146341463414634,0.2631578947368421,0.7777777777777778,116.43835616438356,66.66666666666666,0.6103398755385352,0.5821917808219178,87.6,1,1,0.8181818181818182,0.20588235294117646,0.04484304932735426,0.06726457399103139,0.13698630136986303,0.5342465753424658,0.5,0.7083333333333334,39,0.582089552238806,33,20,0,35,20,0.625,25,16,0,43,16,0.6666666666666666,55,6,1,13,6,0.5,41,0.5970149253731343,34,14,1,34,14,0.3939393939393939,17,9,0,51,9,0.5,51,27,0,17,27,0.52
1025,2011-03-18,ATLANTA HAWKS,MIAMI HEAT,2011,69,69,ATLANTA HAWKS-2011-69,MIAMI HEAT-2011-69,1,0,0,1,96.81093394077449,60.0,0.47925124041497513,0.4620253164556962,87.8,0,0,0.7333333333333333,0.10638297872340426,0.08948545861297538,0.022371364653243846,0.05694760820045558,0.4430379746835443,0.25,0.5454545454545454,118.56823266219239,73.68421052631578,0.6428918000970403,0.6126760563380281,89.4,1,1,0.8936170212765957,0.26666666666666666,0.022779043280182234,0.03416856492027335,0.17897091722595077,0.5352112676056338,0.5,0.7307692307692307,39,0.5735294117647058,34,20,0,35,20,0.6060606060606061,25,23,1,44,23,0.5348837209302325,55,6,1,14,6,0.46153846153846156,47,0.6764705882352942,35,22,1,34,22,0.6363636363636364,22,16,0,47,16,0.7142857142857143,53,36,0,16,36,0.6730769230769231
1026,2011-03-20,ATLANTA HAWKS,DETROIT PISTONS,2011,70,70,ATLANTA HAWKS-2011-70,DETROIT PISTONS-2011-70,1,0,1,0,124.70023980815348,67.56756756756756,0.6217120994739359,0.5785714285714286,83.4,0,0,0.775,0.24242424242424243,0.09216589861751152,0.0576036866359447,0.1079136690647482,0.5285714285714286,0.4666666666666667,0.7419354838709677,110.59907834101384,58.97435897435898,0.5615348619560131,0.532051282051282,86.8,0,1,0.7575757575757576,0.225,0.05995203836930455,0.03597122302158273,0.12672811059907835,0.5,0.3333333333333333,0.7647058823529411,40,0.5652173913043478,35,21,0,35,21,0.5882352941176471,25,24,1,45,24,0.5227272727272727,55,7,1,15,7,0.42857142857142855,25,0.36231884057971014,35,7,1,35,7,0.20588235294117646,21,16,1,49,16,0.3333333333333333,55,15,0,15,15,0.2777777777777778
1028,2011-03-23,ATLANTA HAWKS,PHILADELPHIA 76ERS,2011,72,71,ATLANTA HAWKS-2011-72,PHILADELPHIA 76ERS-2011-71,0,1,0,1,113.63636363636364,56.41025641025641,0.5707762557077626,0.5308641975308642,88.0,0,1,0.7560975609756098,0.21052631578947367,0.04587155963302752,0.01146788990825688,0.10227272727272728,0.48148148148148145,0.4444444444444444,0.9333333333333333,120.41284403669725,53.65853658536586,0.5711488250652741,0.5476190476190477,87.2,0,1,0.7894736842105263,0.24390243902439024,0.022727272727272728,0.045454545454545456,0.06880733944954129,0.4880952380952381,0.5555555555555556,0.7222222222222222,40,0.5633802816901409,35,19,1,36,19,0.5428571428571428,25,24,1,46,24,0.5333333333333333,56,33,0,15,33,0.6,37,0.5142857142857142,34,23,0,37,23,0.6666666666666666,22,27,1,49,27,0.5416666666666666,53,23,0,18,23,0.4230769230769231
1027,2011-03-23,ATLANTA HAWKS,CHICAGO BULLS,2011,71,70,ATLANTA HAWKS-2011-71,CHICAGO BULLS-2011-70,1,0,0,1,99.26470588235294,55.172413793103445,0.5431866952789699,0.4921875,81.6,0,0,0.6774193548387096,0.14285714285714285,0.05580357142857143,0.078125,0.1593137254901961,0.453125,0.8333333333333334,0.75,127.23214285714286,69.76744186046511,0.6364448414470746,0.6075949367088608,89.6,1,1,0.8571428571428571,0.3225806451612903,0.04901960784313726,0.04901960784313726,0.12276785714285715,0.5443037974683544,0.5555555555555556,0.75,40,0.5714285714285714,36,21,0,36,21,0.6,25,24,1,47,24,0.5217391304347826,56,7,1,16,7,0.4666666666666667,51,0.7246376811594203,35,20,1,35,20,0.5588235294117647,19,15,0,51,15,0.7777777777777778,50,32,0,20,32,0.6326530612244898
1029,2011-03-26,ATLANTA HAWKS,NEW JERSEY NETS,2011,73,72,ATLANTA HAWKS-2011-73,NEW JERSEY NETS-2011-72,1,0,1,0,109.13140311804008,58.97435897435898,0.5588503649635036,0.5256410256410257,89.8,0,1,0.8157894736842105,0.2647058823529412,0.10392609699769054,0.034642032332563515,0.133630289532294,0.5,0.2222222222222222,0.7272727272727273,100.4618937644342,65.78947368421053,0.5243490838958534,0.5,86.6,1,1,0.7352941176470589,0.18421052631578946,0.0556792873051225,0.0334075723830735,0.12702078521939955,0.4810126582278481,0.23076923076923078,0.8888888888888888,41,0.5555555555555556,37,22,0,36,22,0.5833333333333334,25,25,1,48,25,0.5106382978723404,57,34,0,16,34,0.5892857142857143,23,0.323943661971831,36,5,1,36,5,0.14285714285714285,23,4,0,49,4,0.18181818181818182,54,12,0,18,12,0.22641509433962265
1030,2011-03-27,ATLANTA HAWKS,CLEVELAND CAVALIERS,2011,74,72,ATLANTA HAWKS-2011-74,CLEVELAND CAVALIERS-2011-72,0,1,1,0,106.68103448275863,78.37837837837837,0.5763856544014905,0.5337837837837838,92.8,1,1,0.8035714285714286,0.05128205128205128,0.07368421052631578,0.042105263157894736,0.10775862068965518,0.5,0.35714285714285715,0.7407407407407407,87.36842105263159,50.0,0.4331941544885178,0.39655172413793105,95.0,0,0,0.9487179487179487,0.19642857142857142,0.06465517241379311,0.04310344827586207,0.11578947368421053,0.367816091954023,0.25,0.7,42,0.5616438356164384,37,20,1,37,20,0.5277777777777778,26,17,0,48,17,0.64,58,35,0,16,35,0.5964912280701754,14,0.19718309859154928,37,9,0,35,9,0.25,22,10,1,50,10,0.20408163265306123,52,5,1,20,5,0.2631578947368421
1031,2011-03-30,ATLANTA HAWKS,ORLANDO MAGIC,2011,75,75,ATLANTA HAWKS-2011-75,ORLANDO MAGIC-2011-75,1,0,1,0,103.65853658536585,63.63636363636363,0.5548302872062664,0.5142857142857142,82.0,0,1,0.7777777777777778,0.20588235294117646,0.04914004914004914,0.07371007371007371,0.15853658536585366,0.4714285714285714,0.4,0.8666666666666667,100.73710073710073,62.5,0.47541743970315403,0.461038961038961,81.4,0,1,0.7941176470588235,0.2222222222222222,0.10975609756097561,0.012195121951219513,0.07371007371007371,0.4155844155844156,0.30434782608695654,0.5238095238095238,43,0.5675675675675675,38,23,0,37,23,0.5945945945945946,26,26,1,49,26,0.5208333333333334,59,36,0,16,36,0.603448275862069,47,0.6351351351351351,37,21,1,38,21,0.5675675675675675,23,31,1,52,31,0.6078431372549019,57,33,0,18,33,0.5892857142857143
1032,2011-04-02,ATLANTA HAWKS,BOSTON CELTICS,2011,76,75,ATLANTA HAWKS-2011-76,BOSTON CELTICS-2011-75,1,0,1,0,101.14942528735634,48.275862068965516,0.47722342733188716,0.3924050632911392,87.0,0,0,0.926829268292683,0.2857142857142857,0.023529411764705882,0.011764705882352941,0.11494252873563218,0.3670886075949367,0.25,0.8666666666666667,97.6470588235294,66.66666666666666,0.501207729468599,0.4864864864864865,85.0,1,1,0.7142857142857143,0.07317073170731707,0.05747126436781609,0.05747126436781609,0.07058823529411765,0.44594594594594594,0.5,0.55,44,0.5733333333333334,39,24,0,37,24,0.6052631578947368,26,27,1,50,27,0.5306122448979592,59,8,1,17,8,0.4375,52,0.7027027027027027,37,23,1,38,23,0.6216216216216216,20,9,0,55,9,0.47368421052631576,57,36,0,18,36,0.6428571428571429
1033,2011-04-03,ATLANTA HAWKS,HOUSTON ROCKETS,2011,77,77,ATLANTA HAWKS-2011-77,HOUSTON ROCKETS-2011-77,0,1,0,1,117.20430107526883,55.81395348837209,0.6069042316258352,0.5617283950617284,93.0,1,1,0.7666666666666667,0.2,0.05341880341880342,0.021367521367521368,0.11827956989247312,0.5308641975308642,0.3333333333333333,0.9,121.79487179487181,55.81395348837209,0.6494986326344576,0.5933333333333334,93.6,1,0,0.8,0.23333333333333334,0.053763440860215055,0.0,0.14957264957264957,0.5733333333333334,0.2,0.8620689655172413,44,0.5789473684210527,39,20,1,38,20,0.5405405405405406,27,17,0,50,17,0.6538461538461539,60,36,0,17,36,0.6101694915254238,41,0.5263157894736842,38,24,0,39,24,0.6216216216216216,23,10,0,54,10,0.4090909090909091,61,11,1,16,11,0.6666666666666666
1034,2011-04-05,ATLANTA HAWKS,SAN ANTONIO SPURS,2011,78,78,ATLANTA HAWKS-2011-78,SAN ANTONIO SPURS-2011-78,1,0,0,1,102.27272727272727,48.57142857142857,0.556930693069307,0.5069444444444444,88.0,0,1,0.7096774193548387,0.09090909090909091,0.08009153318077802,0.02288329519450801,0.125,0.4861111111111111,0.23076923076923078,0.85,110.98398169336383,37.83783783783784,0.5676498127340824,0.5067567567567568,87.4,0,1,0.9090909090909091,0.2903225806451613,0.07954545454545454,0.022727272727272728,0.13729977116704806,0.5,0.125,0.8461538461538461,44,0.5714285714285714,40,24,0,38,24,0.6153846153846154,27,27,1,51,27,0.54,61,36,0,17,36,0.6,59,0.7532467532467533,39,25,1,39,25,0.631578947368421,20,46,1,58,46,0.7894736842105263,57,41,0,21,41,0.7142857142857143
1035,2011-04-08,ATLANTA HAWKS,INDIANA PACERS,2011,79,80,ATLANTA HAWKS-2011-79,INDIANA PACERS-2011-80,0,1,0,1,109.20770877944325,30.555555555555557,0.5553135888501742,0.506578947368421,93.4,0,1,0.6428571428571429,0.20930232558139536,0.06302521008403361,0.04201680672268907,0.1284796573875803,0.47368421052631576,0.38461538461538464,0.6944444444444444,119.74789915966386,54.761904761904766,0.5670513330680462,0.5116279069767442,95.2,0,0,0.7906976744186046,0.35714285714285715,0.09635974304068522,0.021413276231263382,0.11554621848739495,0.4883720930232558,0.3076923076923077,0.7878787878787878,44,0.5641025641025641,40,20,1,39,20,0.5263157894736842,27,27,1,52,27,0.5294117647058824,62,36,0,17,36,0.5901639344262295,37,0.45569620253164556,40,24,0,40,24,0.5897435897435898,25,26,1,55,26,0.46296296296296297,63,9,1,17,9,0.5
1036,2011-04-09,ATLANTA HAWKS,WASHINGTON WIZARDS,2011,80,80,ATLANTA HAWKS-2011-80,WASHINGTON WIZARDS-2011-80,0,1,0,1,87.73784355179704,60.60606060606061,0.505111976630964,0.46710526315789475,94.6,1,1,0.6341463414634146,0.175,0.05399568034557236,0.0755939524838013,0.21141649048625794,0.4342105263157895,0.5555555555555556,0.8571428571428571,124.19006479481642,43.47826086956522,0.582219522073714,0.5465116279069767,92.6,1,1,0.825,0.36585365853658536,0.11627906976744187,0.07399577167019028,0.10799136069114472,0.5348837209302325,0.4,0.7241379310344828,44,0.5569620253164557,40,20,1,40,20,0.5128205128205128,28,17,0,52,17,0.6296296296296297,63,36,0,17,36,0.5806451612903226,22,0.26582278481012656,40,19,0,40,19,0.46153846153846156,23,4,0,57,4,0.13636363636363635,65,16,0,15,16,0.234375
1037,2011-04-11,ATLANTA HAWKS,MIAMI HEAT,2011,81,81,ATLANTA HAWKS-2011-81,MIAMI HEAT-2011-81,1,0,0,1,100.67114093959731,67.56756756756756,0.48785776235906336,0.46987951807228917,89.4,0,1,0.6666666666666666,0.3488372093023256,0.12850467289719628,0.011682242990654207,0.14541387024608501,0.4457831325301205,0.3333333333333333,0.5714285714285714,114.48598130841123,66.66666666666666,0.615887380593263,0.5652173913043478,85.6,1,1,0.6511627906976745,0.3333333333333333,0.05592841163310962,0.03355704697986577,0.19859813084112152,0.5217391304347826,0.35294117647058826,0.8333333333333334,44,0.55,41,24,0,40,24,0.6,28,27,1,53,27,0.5192307692307693,64,36,0,17,36,0.5714285714285714,57,0.7,41,27,1,40,27,0.6666666666666666,27,21,0,54,21,0.7692307692307693,62,43,0,19,43,0.6885245901639344
1038,2011-04-14,ATLANTA HAWKS,CHARLOTTE BOBCATS,2011,82,82,ATLANTA HAWKS-2011-82,CHARLOTTE BOBCATS-2011-82,0,1,0,1,93.4065934065934,47.05882352941176,0.48405466970387245,0.43670886075949367,91.0,0,1,0.7941176470588235,0.25,0.034324942791762014,0.08009153318077802,0.15384615384615385,0.43037974683544306,0.125,0.8,109.83981693363845,67.5,0.551470588235294,0.51875,87.4,0,1,0.75,0.20588235294117646,0.07692307692307693,0.07692307692307693,0.09153318077803203,0.5,0.3,0.8125,44,0.5432098765432098,41,20,1,41,20,0.5,28,27,1,54,27,0.5094339622641509,65,36,0,17,36,0.5625,34,0.4074074074074074,41,21,0,41,21,0.5,25,28,1,57,28,0.48214285714285715,64,22,0,18,22,0.3333333333333333
1039,2011-12-28,ATLANTA HAWKS,NEW JERSEY NETS,2012,1,2,ATLANTA HAWKS-2012-1,NEW JERSEY NETS-2012-2,0,1,1,0,118.56823266219239,60.526315789473685,0.5564888702225956,0.5116279069767442,89.4,0,1,0.7906976744186046,0.38636363636363635,0.12168141592920353,0.04424778761061947,0.1342281879194631,0.4418604651162791,0.5217391304347826,0.8571428571428571,77.43362831858407,40.909090909090914,0.4245511887433285,0.34507042253521125,90.4,1,1,0.6136363636363636,0.20930232558139536,0.05592841163310962,0.05592841163310962,0.1991150442477876,0.30985915492957744,0.20833333333333334,0.8076923076923077,1,0.0,0,1,1,1,1,0.0,0,1,1,1,1,0.0,1,1,0,0,1,0.0,1,1.0,1,0,0,1,0,0.0,1,0,0,1,0,0.0,2,1,0,0,1,1.0
1040,2011-12-29,ATLANTA HAWKS,WASHINGTON WIZARDS,2012,2,2,ATLANTA HAWKS-2012-2,WASHINGTON WIZARDS-2012-2,1,0,1,0,109.78260869565217,65.625,0.5586283185840708,0.4866666666666667,92.0,1,1,0.85,0.2972972972972973,0.06263048016701461,0.05219206680584551,0.15217391304347827,0.4266666666666667,0.391304347826087,0.8,86.63883089770356,53.333333333333336,0.47877249653899395,0.42857142857142855,95.8,0,1,0.7027027027027027,0.15,0.10869565217391304,0.03260869565217391,0.16701461377870563,0.38961038961038963,0.375,0.7727272727272727,2,1.0,1,1,0,1,1,0.0,1,1,0,1,1,0.0,2,2,0,0,2,1.0,0,0.0,1,0,1,1,0,0.0,0,0,1,2,0,0.0,2,0,0,0,0,0.0
1041,2011-12-31,ATLANTA HAWKS,NEW JERSEY NETS,2012,3,4,ATLANTA HAWKS-2012-3,NEW JERSEY NETS-2012-4,1,0,1,0,117.71300448430493,59.45945945945946,0.560179257362356,0.5064935064935064,89.2,0,0,0.6052631578947368,0.375,0.08177570093457945,0.07009345794392524,0.13452914798206278,0.4805194805194805,0.26666666666666666,0.7105263157894737,114.48598130841123,52.63157894736842,0.5558076225045372,0.5182926829268293,85.6,1,1,0.625,0.39473684210526316,0.07847533632286995,0.02242152466367713,0.1518691588785047,0.4634146341463415,0.45,0.9285714285714286,3,1.0,2,2,0,1,2,1.0,1,2,1,2,2,1.0,2,1,1,1,1,0.0,1,0.3333333333333333,1,1,1,3,1,0.5,2,0,0,2,0,0.0,4,1,0,0,1,0.3333333333333333
1042,2012-01-01,ATLANTA HAWKS,HOUSTON ROCKETS,2012,4,4,ATLANTA HAWKS-2012-4,HOUSTON ROCKETS-2012-4,0,1,0,1,90.9090909090909,45.714285714285715,0.4825367647058823,0.4625,92.4,1,1,0.7555555555555555,0.15,0.045351473922902494,0.06802721088435373,0.12987012987012986,0.4375,0.25,0.625,107.70975056689342,68.42105263157895,0.5414956680346558,0.5182926829268293,88.2,1,1,0.85,0.24444444444444444,0.07575757575757576,0.06493506493506493,0.13605442176870747,0.4634146341463415,0.47368421052631576,0.7692307692307693,3,1.0,2,1,1,2,1,1.0,2,1,0,2,1,1.0,3,2,0,1,2,1.0,2,0.3333333333333333,2,2,0,2,2,1.0,2,1,0,2,1,0.0,4,2,0,0,2,0.3333333333333333
1043,2012-01-03,ATLANTA HAWKS,MIAMI HEAT,2012,5,6,ATLANTA HAWKS-2012-5,MIAMI HEAT-2012-6,0,1,1,0,111.11111111111111,48.717948717948715,0.5506607929515419,0.5304878048780488,90.0,0,1,0.7692307692307693,0.24390243902439024,0.10964912280701754,0.05482456140350877,0.1111111111111111,0.47560975609756095,0.5625,0.65,100.87719298245614,67.64705882352942,0.5391467416783873,0.5,91.2,0,0,0.7560975609756098,0.23076923076923078,0.05555555555555555,0.03333333333333333,0.17543859649122806,0.4657534246575342,0.38461538461538464,0.6785714285714286,4,0.75,2,2,1,3,2,0.5,2,3,1,3,3,1.0,4,3,0,1,3,0.6666666666666666,5,1.0,3,2,0,3,2,1.0,2,3,1,4,3,1.0,5,0,1,1,0,0.0
1044,2012-01-04,ATLANTA HAWKS,CHICAGO BULLS,2012,6,6,ATLANTA HAWKS-2012-6,CHICAGO BULLS-2012-6,0,1,0,1,80.43478260869566,67.85714285714286,0.4065934065934066,0.375,92.0,1,1,0.7555555555555555,0.21739130434782608,0.08849557522123894,0.04424778761061947,0.13043478260869565,0.35,0.26666666666666666,0.56,84.070796460177,61.53846153846154,0.42966983265490727,0.36363636363636365,90.4,0,0,0.782608695652174,0.24444444444444444,0.07608695652173914,0.08695652173913043,0.15486725663716813,0.33766233766233766,0.23529411764705882,0.7692307692307693,4,0.8,2,2,1,4,2,0.6666666666666666,3,1,0,3,1,0.5,5,3,0,1,3,0.75,5,0.8,2,2,0,4,2,1.0,1,4,1,5,4,0.75,5,1,1,1,1,0.0
